orderItemID,orderID,food,orderedBy,orderType,food_name,food_type,food_cuisine,ingredients,dateOfBirth,feedback
643249bf362c27c707fe2b68,64316ada362c27c707fe2278,64315e59362c27c707fe15d7,64315d86362c27c707fe155d,3,Corn Dog,Non-vegetarian,American,"Flour
Egg
Cornmeal
Salt
Baking Powder
Buttermilk
Sausage",1997-09-14,4
643249bf362c27c707fe2b67,64316ada362c27c707fe2278,64315e59362c27c707fe15df,64315d86362c27c707fe155d,3,Greek Green Beans ,Vegetarian,Greek,"Green beans
Olive oil
Onions
Garlic
Tomatoes
Sugar
Parsley
Salt
Pepper",1997-09-14,4
643249bf362c27c707fe2b65,64316ada362c27c707fe2278,64315e59362c27c707fe15b2,64315d86362c27c707fe155d,3,Kabocha Gratin,Vegetarian,Japanese,"Butter
Kabocha 
Garlic
Onion
Oyster mushrooms
Shimeji mushrooms 
Olive oil
Miso
Salt
Black pepper
Gruyere cheese
Panko
Elbow macaroni 
White Sauce
Unsalted butter
Flour
Milk (warm)
Pepper powder
Nutmeg 
Parsley ",1997-09-14,4
643249bf362c27c707fe2b66,64316ada362c27c707fe2278,64315e59362c27c707fe15e7,64315d86362c27c707fe155d,3,Souvlaki,Non-vegetarian,Greek,"Greek cuisine
Chicken
Tomato
Tomato
Yogurt
Lemon
Onion
Olive oil
Salt
Black pepper
Juice
Fresh oregano
Minced garlic",1997-09-14,4
643249be362c27c707fe26ab,64316ada362c27c707fe20e3,64315e59362c27c707fe15de,64315d86362c27c707fe155d,2,Jackfruit Gyro ,Vegetarian,Greek,"Olive oil
Onion
Garlic
Ground cloves
Cinnamon
Ground cumin
Dry oregano
Chilli powe
Tomato 
jackfruit 
Soy sauce
Maple syrup
White pepper
Apple cider vinegar
cucumber
sweet cherry tomatoes",1997-09-14,1
643249be362c27c707fe26a8,64316ada362c27c707fe20e3,64315e59362c27c707fe15ea,64315d86362c27c707fe155d,2,Kleftiko,Non-vegetarian,Greek,"Leg of lamb
Onions
Bell peppers (green, red, orange)
Garlic
Mustard
Lemon
Dried oregano
Olive oil
Dry white wine
Yellow cheese
Potatoes
Tomato
Pepper
Salt
",1997-09-14,1
643249be362c27c707fe26aa,64316ada362c27c707fe20e3,64315e59362c27c707fe15dc,64315d86362c27c707fe155d,2,Greek Lemon Potatoes ,Vegetarian,Greek,"Potatoes
Chicken stock
Olive oil
Lemon
Garlic 
Oregano
Salt
",1997-09-14,1
643249be362c27c707fe26a9,64316ada362c27c707fe20e3,64315e59362c27c707fe15e0,64315d86362c27c707fe155d,2,Spanakopita,Vegetarian,Greek,"Spinach
Filo pastry
Cheese
Feta
Egg
Ricotta
Butter
Onion
Olive oil
Garlic
Dill
Scallion",1997-09-14,1
643249bf362c27c707fe2b72,64316ada362c27c707fe227d,64315e59362c27c707fe15ca,64315d86362c27c707fe155d,9,Chicken Satay With Peanut Sauce,Non-vegetarian,Tai,"Coconut milk
Sodium soy sauce
Yellow curry powder
Turmeric
Garlic
Ginger
Sugar
Fish sauce
Chicken
Canola oil
Salt 
Black pepper
Peanut butter
Lime
Sugar
Garlic sauce",1997-09-14,3
643249be362c27c707fe29ab,64316ada362c27c707fe21e0,64315e59362c27c707fe15a4,64315d86362c27c707fe155d,4,Garlic Sesame Noodles,Vegetarian,Chinese,"Oil
Sriracha
Soy sauce
Garlic
Sesame oil
Ginger
Rice vinegar
Honey
Rice noodles
",1997-09-14,5
643249be362c27c707fe2940,64316ada362c27c707fe21bf,64315e59362c27c707fe15a6,64315d86362c27c707fe155b,3,Vegetable Chow Mein,Vegetarian,Chinese,"Bell peppers
Green beans
Bok choy
Peas
Snow peas
Green onions
Mushrooms
Vegetable oil
Cabbage
Broccoli 
Carrot
Garlic 
Soy sauce
Sodium soy sauce
Oyster sauce
Noodles 
Bean sprouts
Sesame seeds",2005-08-14,2
643249be362c27c707fe293f,64316ada362c27c707fe21bf,64315e59362c27c707fe1598,64315d86362c27c707fe155b,3,Tartiflette without bacon chunks,Vegetarian,French,"Potatoes
Leeks
Onions
Garlic 
Cheese
Cheddar cheese
Vegetarian bacon
Soya cream
Salt
Pepper",2005-08-14,2
643249be362c27c707fe2941,64316ada362c27c707fe21bf,64315e59362c27c707fe15b4,64315d86362c27c707fe155b,3,Soba Noodle Salad,Vegetarian,Japanese,"Soba noodle
Onions
Cilantro
W sesame seeds
For the Dressing
Neutral-flavored oil
Sesame oil
Red pepper
Honey
Soy sauce",2005-08-14,2
643249bf362c27c707fe2bd0,64316ada362c27c707fe229d,64315e59362c27c707fe15b9,64315d86362c27c707fe155b,7,Unagi ,Non-vegetarian,Japanese,"Mirin
Sake
Sugar
Soy sauce
Eels",2005-08-14,3
643249bf362c27c707fe2bce,64316ada362c27c707fe229d,64315e59362c27c707fe15a3,64315d86362c27c707fe155b,7,Tofu and Broccoli,Vegetarian,Chinese,"Firm tofu
Vegetable oil
Sesame oil
Broccoli florets
Vegetable broth
Garlic
Ginger
Soy sauce
Agave syrup
Rice vinegar
Sesame seeds
White rice",2005-08-14,3
643249bf362c27c707fe2bcf,64316ada362c27c707fe229d,64315e59362c27c707fe15b6,64315d86362c27c707fe155b,7, Yaki Onigiri,Vegetarian,Japanese,"Rice 
Salt
Neutral-flavored oil
Soy sauce",2005-08-14,3
643249bf362c27c707fe2bd1,64316ada362c27c707fe229d,64315e59362c27c707fe1583,64315d86362c27c707fe155b,7,Malabar Chicken Curry,Non-vegetarian,Indian,"Oil
Onion
Cloves
Coconut
Ginger
Grand masala
Pepper
Chicken
Cinnamon
Mustard seeds",2005-08-14,3
643249be362c27c707fe28cf,64316ada362c27c707fe219a,64315e59362c27c707fe15af,64315d86362c27c707fe155b,1,Kabocha Miso Soup,Vegetarian,Japanese,"Kabocha 
Shimeji mushrooms
White sesame seeds
Dashi",2005-08-14,3
643249be362c27c707fe28ce,64316ada362c27c707fe219a,64315e59362c27c707fe15ca,64315d86362c27c707fe155b,1,Chicken Satay With Peanut Sauce,Non-vegetarian,Tai,"Coconut milk
Sodium soy sauce
Yellow curry powder
Turmeric
Garlic
Ginger
Sugar
Fish sauce
Chicken
Canola oil
Salt 
Black pepper
Peanut butter
Lime
Sugar
Garlic sauce",2005-08-14,3
643249be362c27c707fe28cc,64316ada362c27c707fe219a,64315e59362c27c707fe158f,64315d86362c27c707fe155b,1,Creamy lemon chicken piccata,Non-vegetarian,Italian,"Chicken
Salt
Peper
Folour
Butter
Olive oil
Lemons
Heavy cream
Capers
Parsley
Pasta
",2005-08-14,3
643249be362c27c707fe28cd,64316ada362c27c707fe219a,64315e59362c27c707fe1585,64315d86362c27c707fe155b,1,Rosemary Mushroom Risotto,Vegetarian,Italian,"vegetable
chicken 
Oil
Onion
Rosemary leaves
Mushrooms
Arborio rice
Lemon ",2005-08-14,3
643249bf362c27c707fe2b7a,64316ada362c27c707fe2280,64315e59362c27c707fe15bc,64315d86362c27c707fe155b,7,Tempura udon,Non-vegetarian,Japanese,"Vegetables
Frozen udon noodles
Dashi powder
Mirin
Soy sauce
Sugar, optional
Fsh cake
Onions
Chile flakes",2005-08-14,5
643249bf362c27c707fe2b7b,64316ada362c27c707fe2280,64315e59362c27c707fe1595,64315d86362c27c707fe155b,7,Aligot,Vegetarian,French,"Cheese
Potato
Cream
Butter
Garlic
Salt
Mozzarella
Gruyère cheese
Black pepper
Unsalted butter",2005-08-14,5
643249bf362c27c707fe2b79,64316ada362c27c707fe2280,64315e59362c27c707fe15d4,64315d86362c27c707fe155b,7,Broccoli quinoa cakes,Vegetarian,American,"Quinoa
Broccoli
Scallion
Basil, dill
Italian parsley
Egg
Salt
Pepper
Garli
Almond flour 
Cheese
Oil ",2005-08-14,5
643249bf362c27c707fe2b7c,64316ada362c27c707fe2280,64315e59362c27c707fe15c9,64315d86362c27c707fe155b,7,Chicken With Chillies & Cashews,Non-vegetarian,Tai,"Chicken
Salt
Pepper
Egg
Cornstarch
Chinese Chilli Recipe
Onions
Cashew nuts
Onion leaves
Oil ",2005-08-14,5
643249bf362c27c707fe2b7d,64316ada362c27c707fe2280,64315e59362c27c707fe15d6,64315d86362c27c707fe155b,7,Chicken Over Rice,Non-vegetarian,American,"chicken
Lemon 
Oregano
Coriander seed
Garlic
Olive oil
Salt 
Black pepper
Canola oil
Butter
Turmeric
Ground cumin
Basmati rice
Mayonnaise
Greek yogurt
Sugar
White vinegar
Parsley
Tomato",2005-08-14,5
643249be362c27c707fe289e,64316ada362c27c707fe218b,64315e59362c27c707fe15bb,64315d86362c27c707fe155b,10,Yakitori,Non-vegetarian,Japanese,"Chicken
Sake
Garlic
Soy Sauce
Mirin
Scallion",2005-08-14,5
643249be362c27c707fe289c,64316ada362c27c707fe218b,64315e59362c27c707fe15d9,64315d86362c27c707fe155b,10,Chicken A La King,Non-vegetarian,American,"Butter
Mushrooms 
Flour
Chicken
Milk
Egg 
Heavy creamy
Frozen peas
Drained pimientos
",2005-08-14,5
643249be362c27c707fe289b,64316ada362c27c707fe218b,64315e59362c27c707fe1578,64315d86362c27c707fe155b,10,Chickpea curry,Vegetarian,Indian,"Oil
Garlic
Salt
Peper
Chickpeas
Coconut milk
Curry leaves",2005-08-14,5
643249be362c27c707fe289d,64316ada362c27c707fe218b,64315e59362c27c707fe1582,64315d86362c27c707fe155b,10,Chicken Malai Kebab,Non-vegetarian,Indian,"Chicken
Oil
Coriander leaves
Butter
Masala powder
Fresh cream
Corn flour
Garlic
Salt
Mozzarella cheese
Corn flour",2005-08-14,5
643249be362c27c707fe29db,64316ada362c27c707fe21f1,64315e59362c27c707fe15b5,64315d86362c27c707fe155b,4,Vegan Miso Soup,Vegetarian,Japanese,"Vegetables 
Sheet nori 
Yellow miso paste 
Green chard 
Onion
Tofu ",2005-08-14,4
643249be362c27c707fe29d7,64316ada362c27c707fe21f1,64315e59362c27c707fe15ea,64315d86362c27c707fe155b,4,Kleftiko,Non-vegetarian,Greek,"Leg of lamb
Onions
Bell peppers (green, red, orange)
Garlic
Mustard
Lemon
Dried oregano
Olive oil
Dry white wine
Yellow cheese
Potatoes
Tomato
Pepper
Salt
",2005-08-14,4
643249be362c27c707fe29d8,64316ada362c27c707fe21f1,64315e59362c27c707fe157e,64315d86362c27c707fe155b,4,Thandoori lamb chops,Non-vegetarian,Indian,"Yogurt
Lamb chops
Lemon
Garlic 
Salt
Gram masala
Chili powder
Turmeric powder
Ginger",2005-08-14,4
643249be362c27c707fe29da,64316ada362c27c707fe21f1,64315e59362c27c707fe1572,64315d86362c27c707fe155b,4,Vegitable Roti,Vegetarian,Sri Lankan,"Flour
Vegitables
Coconut oil
Yeast
Sri Lankan spices",2005-08-14,4
643249be362c27c707fe29d9,64316ada362c27c707fe21f1,64315e59362c27c707fe15aa,64315d86362c27c707fe155b,4,Garlic Soya Chicken,Non-vegetarian,Chinese,"Chicken 
Rice wine
Onion 
Garlic
Salt
Ginger
Black peppers
Ccorn starch 
Cooking oil 
Sauce
Brown sugar
Honey
Wice wine
Ginger
Black pepper
Dried chilies",2005-08-14,4
643249be362c27c707fe27aa,64316ada362c27c707fe213d,64315e59362c27c707fe15d9,64315d86362c27c707fe155b,7,Chicken A La King,Non-vegetarian,American,"Butter
Mushrooms 
Flour
Chicken
Milk
Egg 
Heavy creamy
Frozen peas
Drained pimientos
",2005-08-14,2
643249be362c27c707fe27ab,64316ada362c27c707fe213d,64315e59362c27c707fe1578,64315d86362c27c707fe155b,7,Chickpea curry,Vegetarian,Indian,"Oil
Garlic
Salt
Peper
Chickpeas
Coconut milk
Curry leaves",2005-08-14,2
643249be362c27c707fe27a8,64316ada362c27c707fe213d,64315e59362c27c707fe1586,64315d86362c27c707fe155b,7,Homemade Vegan Margherita Pizza,Vegetarian,Italian,"White bread flour
Yeast
Sugar
Olive oil
Tomato sauce
Passata
Basil leaves
Garlic
Mozzarella cheese
Chilli oil ",2005-08-14,2
643249be362c27c707fe27a9,64316ada362c27c707fe213d,64315e59362c27c707fe15c1,64315d86362c27c707fe155b,7,Peanut Sauce,Vegetarian,Tai,"Sauce
Peanut
Soy Sauce
Chili pepper
Coconut milk
Garlic
Cream",2005-08-14,2
643249bf362c27c707fe2c5b,64316ada362c27c707fe22cc,64315e59362c27c707fe15db,64315d86362c27c707fe155b,9,Skordalia ,Vegetarian,Greek,"Garlic
Potatoa
Olive oil
Salt
Lemon
Black pepper
Juice
Red wine vinegar",2005-08-14,1
643249bf362c27c707fe2c5c,64316ada362c27c707fe22cc,64315e59362c27c707fe1599,64315d86362c27c707fe155b,9,Gratin dauphinois,Vegetarian,French,"Potato
Cream
Milk
Butter
Garlic
Salt
Gruyère cheese
Black pepper
Nutmeg",2005-08-14,1
643249c0362c27c707fe2e3f,64316ada362c27c707fe236f,64315e59362c27c707fe15cc,64315d86362c27c707fe155b,3,Thai turkey burgers,Non-vegetarian,Tai,"Ground turkey
Shallots
Lemongrass
Ginger
Garlic
Lime zest
Cilantro",2005-08-14,3
643249bf362c27c707fe2b15,64316ada362c27c707fe225b,64315e59362c27c707fe158b,64315d86362c27c707fe155b,9,Italian Farro Salad,Vegetarian,Italian,"Farro
Feta cheese
Dried Tomatoes
Cucumber
Cherry tomatoes
Peas
Parsey
Olive oil
Honey
Red wine vinegar",2005-08-14,1
643249bf362c27c707fe2b14,64316ada362c27c707fe225b,64315e59362c27c707fe159f,64315d86362c27c707fe155b,9,Confit de canard,Non-vegetarian,French,"Duck meat
Salt
Onion
Garlic
Black pepper
Thyme",2005-08-14,1
643249be362c27c707fe28d4,64316ada362c27c707fe219b,64315e59362c27c707fe15a6,64315d86362c27c707fe1566,2,Vegetable Chow Mein,Vegetarian,Chinese,"Bell peppers
Green beans
Bok choy
Peas
Snow peas
Green onions
Mushrooms
Vegetable oil
Cabbage
Broccoli 
Carrot
Garlic 
Soy sauce
Sodium soy sauce
Oyster sauce
Noodles 
Bean sprouts
Sesame seeds",1996-03-23,2
643249be362c27c707fe28d0,64316ada362c27c707fe219b,64315e59362c27c707fe1589,64315d86362c27c707fe1566,2,Tuscan White Bean Salad,Vegetarian,Italian,"Cannellini
Vegitables
Cherry tomatoes
Onions
Parsley
Mint leaves
Lemon
Cheese
Pepper
Olive oil",1996-03-23,2
643249be362c27c707fe28d3,64316ada362c27c707fe219b,64315e59362c27c707fe1597,64315d86362c27c707fe1566,2,Leek gratin,Vegetarian,French,"Leeks
Butter
Flour
Salt
Pepper
Milk
Cheese
Crumbs",1996-03-23,2
643249be362c27c707fe28d2,64316ada362c27c707fe219b,64315e59362c27c707fe15ad,64315d86362c27c707fe1566,2,Chinese Mixed Fried Rice,Non-vegetarian,Chinese,"Rice
Chicken
Prawns
Sausages
Egg
Vegetable
Sauce
Garlic
Onion
Chili pepper
Soy Sauce
Scallion",1996-03-23,2
643249be362c27c707fe28d1,64316ada362c27c707fe219b,64315e59362c27c707fe158a,64315d86362c27c707fe1566,2,Italian Giardiniera ,Vegetarian,Italian,"Green bell peppers
Red bell peppers
Jalapeno peppers
Celery stalk
Carrot
Onion
Cauliflower
Salt
Green olives
Garlic
Dried oregano
Red pepper
Black pepper
White vinegar
Olive oil",1996-03-23,2
643249be362c27c707fe26a0,64316ada362c27c707fe20df,64315e59362c27c707fe159d,64315d86362c27c707fe1566,9,Coq au vin,Non-vegetarian,French,"Chicken
Red Wine
Onion
Mushroom
Garlic
Butter
Bacon
Carrot
Salt
Black pepper
Parsley
Flour
Stock
Olive oil
Agaricus bisporus
Thyme",1996-03-23,3
643249be362c27c707fe269e,64316ada362c27c707fe20df,64315e59362c27c707fe15d8,64315d86362c27c707fe1566,9,Beef Brisket,Non-vegetarian,American,"Garlic
Onion 
Paprika
Salt 
Black pepper
Cumin
Ground Chili 
Beef
Barbecue sauce
Garlic
Brown sugar
Worcestershire sauce",1996-03-23,3
643249be362c27c707fe269f,64316ada362c27c707fe20df,64315e59362c27c707fe156e,64315d86362c27c707fe1566,9,Vegitable Kottu,Vegetarian,Sri Lankan,"Flour
Yeast
Water
Vegitables
Sri Lankan spices",1996-03-23,3
643249be362c27c707fe2704,64316ada362c27c707fe2105,64315e59362c27c707fe1587,64315d86362c27c707fe1566,3,Crostini,Vegetarian,Italian,"French baguettes
Olive oil
Salt
Black Pepper",1996-03-23,3
643249be362c27c707fe2705,64316ada362c27c707fe2105,64315e59362c27c707fe15b0,64315d86362c27c707fe1566,3,Vegetarian Japanese Curry,Vegetarian,Japanese,"Cauliflower
Corn
Green beans
Okra
Zcchini
Crimini mushroom
Portobello mushroom
Shiitake mushroom
",1996-03-23,3
643249be362c27c707fe2702,64316ada362c27c707fe2105,64315e59362c27c707fe15ce,64315d86362c27c707fe1566,3,Ital Stew,Vegetarian,American,"Pumpkin
Carrot
Sweet potato
Plantain
Dasheen 
Cho cho 
Coconut milk
Thyme
Coriander
Onion
Scallion
Tomato
Bay leaves
Black pepper
Turmeric
Pimento berries 
Scotch bonnet",1996-03-23,3
643249be362c27c707fe2703,64316ada362c27c707fe2105,64315e59362c27c707fe1582,64315d86362c27c707fe1566,3,Chicken Malai Kebab,Non-vegetarian,Indian,"Chicken
Oil
Coriander leaves
Butter
Masala powder
Fresh cream
Corn flour
Garlic
Salt
Mozzarella cheese
Corn flour",1996-03-23,3
643249bf362c27c707fe2ab8,64316ada362c27c707fe223b,64315e59362c27c707fe15cf,64315d86362c27c707fe1566,4,Maque Choux,Vegetarian,American,"Maize
Butter
Onion
Bell Pepper
Tomato
Cream
Garlic
Salt
Minced garlic
Black pepper
Celery",1996-03-23,1
643249bf362c27c707fe2ab9,64316ada362c27c707fe223b,64315e59362c27c707fe158c,64315d86362c27c707fe1566,4,Chicken Milanese,Non-vegetarian,Italian,"Eggs
Salt
Black pepper
Flour
Bread crumbs
Chicken
Vegetable oil
Lemon",1996-03-23,1
643249be362c27c707fe287b,64316ada362c27c707fe2180,64315e59362c27c707fe156e,64315d86362c27c707fe1566,9,Vegitable Kottu,Vegetarian,Sri Lankan,"Flour
Yeast
Water
Vegitables
Sri Lankan spices",1996-03-23,4
643249be362c27c707fe287c,64316ada362c27c707fe2180,64315e59362c27c707fe15cc,64315d86362c27c707fe1566,9,Thai turkey burgers,Non-vegetarian,Tai,"Ground turkey
Shallots
Lemongrass
Ginger
Garlic
Lime zest
Cilantro",1996-03-23,4
643249be362c27c707fe287d,64316ada362c27c707fe2180,64315e59362c27c707fe15c7,64315d86362c27c707fe1566,9,Tom Yum Prawns,Non-vegetarian,Tai,"Peanut oil
Garlic
Ginger
Lemongrass
Onions,
Sambal
Caster sugar
Lime leaves
Lime
Fish sauce
Massel chicken style liquid stock
Tomatoes
Prawns
Dried pad Thai rice noodles
Coriander leaves",1996-03-23,4
643249be362c27c707fe287e,64316ada362c27c707fe2180,64315e59362c27c707fe15b7,64315d86362c27c707fe1566,9,Sushi,Non-vegetarian,Japanese,"Rice
Japanese cuisine
Nori
Wasabi
Soy sauce
Cucumber
Sumeshi
Salt
Avocado
Rice vinegar
Sushi rice
Nori seaweed",1996-03-23,4
643249bf362c27c707fe2def,64316ada362c27c707fe2358,64315e59362c27c707fe15b5,64315d86362c27c707fe1566,9,Vegan Miso Soup,Vegetarian,Japanese,"Vegetables 
Sheet nori 
Yellow miso paste 
Green chard 
Onion
Tofu ",1996-03-23,3
643249bf362c27c707fe2dee,64316ada362c27c707fe2358,64315e59362c27c707fe1581,64315d86362c27c707fe1566,9,Goan Prawn Curry With Raw,Non-vegetarian,Indian,"Coriander seeds
Cumin seeds
peppercorns
turmeric
Coconut
Garlic
Chillies
Prawns
Curry leaves
Coconut oil",1996-03-23,3
643249bf362c27c707fe2df0,64316ada362c27c707fe2358,64315e59362c27c707fe15e4,64315d86362c27c707fe1566,9,Giouvetsi,Non-vegetarian,Greek,"Orzo
Pasta
Cheese
Tomato
Onion
Garlic
Beef
Olive oil
Feta
Salt
Tomato paste
Black pepper
Red Wine
Cinnamon stick",1996-03-23,3
643249be362c27c707fe2765,64316ada362c27c707fe2126,64315e59362c27c707fe15b1,64315d86362c27c707fe1566,2,Teriyaki Tofu,Vegetarian,Japanese,"Tofu
Soy sauce
Canola oil
Cornstarch
White peppe
Teriyaki Sauce
brown sugar
Rice vinegar
Dry sherry
Sesame oil
Ginger
Garlic
Rice
Scallions
",1996-03-23,2
643249be362c27c707fe2767,64316ada362c27c707fe2126,64315e59362c27c707fe158e,64315d86362c27c707fe1566,2,Pasta Bake with Sausage,Non-vegetarian,Italian,"Olive oil
Pork sausages
Onion
Garlic
Chilli
Tomatoes
Pasta ",1996-03-23,2
643249be362c27c707fe2764,64316ada362c27c707fe2126,64315e59362c27c707fe15b2,64315d86362c27c707fe1566,2,Kabocha Gratin,Vegetarian,Japanese,"Butter
Kabocha 
Garlic
Onion
Oyster mushrooms
Shimeji mushrooms 
Olive oil
Miso
Salt
Black pepper
Gruyere cheese
Panko
Elbow macaroni 
White Sauce
Unsalted butter
Flour
Milk (warm)
Pepper powder
Nutmeg 
Parsley ",1996-03-23,2
643249be362c27c707fe2766,64316ada362c27c707fe2126,64315e59362c27c707fe1581,64315d86362c27c707fe1566,2,Goan Prawn Curry With Raw,Non-vegetarian,Indian,"Coriander seeds
Cumin seeds
peppercorns
turmeric
Coconut
Garlic
Chillies
Prawns
Curry leaves
Coconut oil",1996-03-23,2
643249be362c27c707fe2723,64316ada362c27c707fe210e,64315e59362c27c707fe15cd,64315d86362c27c707fe1566,10,Thai chicken curry,Non-vegetarian,Tai,"Coconut oil
Onion
Chicken
Garlic
Ginger 
Ground coriander 
Coconut milk
Carrots
Thai red curry paste 
Fresh spinach
Lime 
Brown sugar
Cilantro ",1996-03-23,3
643249be362c27c707fe2721,64316ada362c27c707fe210e,64315e59362c27c707fe1574,64315d86362c27c707fe1566,10,string hoppers,Vegetarian,Sri Lankan,"Rice flour
",1996-03-23,3
643249be362c27c707fe2722,64316ada362c27c707fe210e,64315e59362c27c707fe15d6,64315d86362c27c707fe1566,10,Chicken Over Rice,Non-vegetarian,American,"chicken
Lemon 
Oregano
Coriander seed
Garlic
Olive oil
Salt 
Black pepper
Canola oil
Butter
Turmeric
Ground cumin
Basmati rice
Mayonnaise
Greek yogurt
Sugar
White vinegar
Parsley
Tomato",1996-03-23,3
643249be362c27c707fe2720,64316ada362c27c707fe210e,64315e59362c27c707fe156d,64315d86362c27c707fe1566,10,Kottu Roti,Vegetarian,Sri Lankan,"Flour
yeast",1996-03-23,3
643249bf362c27c707fe2c64,64316ada362c27c707fe22d0,64315e59362c27c707fe15e3,64315d86362c27c707fe1566,3,Briam,Vegetarian,Greek,"Potatoes 
Zucchini squash
Pepper
Oregano
Dried rosemary 
Parsley
Garlic
Olive oil
Tomatoes
Onion",1996-03-23,3
643249be362c27c707fe29d6,64316ada362c27c707fe21f0,64315e59362c27c707fe15dd,64315d86362c27c707fe1566,4,Chickpea Gyro   ,Vegetarian,Greek,"Chickpeas 
Olive oil 
Paprika
Black pepper 
Ccayenne peppe
Salt
Flatbreads
Tzatziki 
Onion 
Lettuce
Tomato",1996-03-23,3
643249be362c27c707fe28db,64316ada362c27c707fe219d,64315e59362c27c707fe15a6,64315d86362c27c707fe1565,5,Vegetable Chow Mein,Vegetarian,Chinese,"Bell peppers
Green beans
Bok choy
Peas
Snow peas
Green onions
Mushrooms
Vegetable oil
Cabbage
Broccoli 
Carrot
Garlic 
Soy sauce
Sodium soy sauce
Oyster sauce
Noodles 
Bean sprouts
Sesame seeds",1997-10-22,1
643249be362c27c707fe28da,64316ada362c27c707fe219d,64315e59362c27c707fe15a6,64315d86362c27c707fe1565,5,Vegetable Chow Mein,Vegetarian,Chinese,"Bell peppers
Green beans
Bok choy
Peas
Snow peas
Green onions
Mushrooms
Vegetable oil
Cabbage
Broccoli 
Carrot
Garlic 
Soy sauce
Sodium soy sauce
Oyster sauce
Noodles 
Bean sprouts
Sesame seeds",1997-10-22,1
643249be362c27c707fe28dc,64316ada362c27c707fe219d,64315e59362c27c707fe156e,64315d86362c27c707fe1565,5,Vegitable Kottu,Vegetarian,Sri Lankan,"Flour
Yeast
Water
Vegitables
Sri Lankan spices",1997-10-22,1
643249be362c27c707fe28dd,64316ada362c27c707fe219d,64315e59362c27c707fe15b4,64315d86362c27c707fe1565,5,Soba Noodle Salad,Vegetarian,Japanese,"Soba noodle
Onions
Cilantro
W sesame seeds
For the Dressing
Neutral-flavored oil
Sesame oil
Red pepper
Honey
Soy sauce",1997-10-22,1
643249be362c27c707fe28d9,64316ada362c27c707fe219d,64315e59362c27c707fe1592,64315d86362c27c707fe1565,5,Chicken Penne Pasta,Non-vegetarian,Italian,"Tomatoes
Basil
Olive oil
Balsamic vinegar
Garlic
Black pepper
Penne pasta
Chicken
Salt
Unsalted butter
Flour
White wine
Heavy cream
Italian seasoning
Red pepper
Parmesan cheese",1997-10-22,1
643249be362c27c707fe27c2,64316ada362c27c707fe2144,64315e59362c27c707fe15b9,64315d86362c27c707fe1565,2,Unagi ,Non-vegetarian,Japanese,"Mirin
Sake
Sugar
Soy sauce
Eels",1997-10-22,5
643249be362c27c707fe27c1,64316ada362c27c707fe2144,64315e59362c27c707fe15ce,64315d86362c27c707fe1565,2,Ital Stew,Vegetarian,American,"Pumpkin
Carrot
Sweet potato
Plantain
Dasheen 
Cho cho 
Coconut milk
Thyme
Coriander
Onion
Scallion
Tomato
Bay leaves
Black pepper
Turmeric
Pimento berries 
Scotch bonnet",1997-10-22,5
643249be362c27c707fe27c3,64316ada362c27c707fe2144,64315e59362c27c707fe15b4,64315d86362c27c707fe1565,2,Soba Noodle Salad,Vegetarian,Japanese,"Soba noodle
Onions
Cilantro
W sesame seeds
For the Dressing
Neutral-flavored oil
Sesame oil
Red pepper
Honey
Soy sauce",1997-10-22,5
643249be362c27c707fe27bf,64316ada362c27c707fe2144,64315e59362c27c707fe15e6,64315d86362c27c707fe1565,2,Gemista,Non-vegetarian,Greek,"Rice
Tomato
Ground meat
Olive oil
Eggplant
Onion
Salt
Potato
Garlic
Zucchini
Parsley
Bell Pepper
Black pepper
Tomato paste
Green bell pepper
Textured vegetable protein
Mint
",1997-10-22,5
643249be362c27c707fe27c0,64316ada362c27c707fe2144,64315e59362c27c707fe156d,64315d86362c27c707fe1565,2,Kottu Roti,Vegetarian,Sri Lankan,"Flour
yeast",1997-10-22,5
